volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
3,68,1221,32008,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,10,24,"Wherefore, my beloved brethren, reconcile yourselves to the will of God, and not to the will of the devil and the flesh; and remember, after ye are reconciled unto God, that it is only in and through the grace of God that ye are saved.",2 Nephi 10:24,2 Ne. 10:24
3,68,1221,32009,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,10,25,"Wherefore, may God raise you from death by the power of the resurrection, and also from everlasting death by the power of the atonement, that ye may be received into the eternal kingdom of God, that ye may praise him through grace divine. Amen.",2 Nephi 10:25,2 Ne. 10:25
3,68,1222,32010,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,1,"And now, Jacob spake many more things to my people at that time; nevertheless only these things have I caused to be written, for the things which I have written sufficeth me.",2 Nephi 11:1,2 Ne. 11:1
3,68,1222,32011,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,2,"And now I, Nephi, write more of the words of Isaiah, for my soul delighteth in his words. For I will liken his words unto my people, and I will send them forth unto all my children, for he verily saw my Redeemer, even as I have seen him.",2 Nephi 11:2,2 Ne. 11:2
3,68,1222,32012,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,3,"And my brother, Jacob, also has seen him as I have seen him; wherefore, I will send their words forth unto my children to prove unto them that my words are true. Wherefore, by the words of three, God hath said, I will establish my word. Nevertheless, God sendeth more witnesses, and he proveth all his words.",2 Nephi 11:3,2 Ne. 11:3
3,68,1222,32013,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,4,"Behold, my soul delighteth in proving unto my people the truth of the coming of Christ; for, for this end hath the law of Moses been given; and all things which have been given of God from the beginning of the world, unto man, are the typifying of him.",2 Nephi 11:4,2 Ne. 11:4
3,68,1222,32014,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,5,"And also my soul delighteth in the covenants of the Lord which he hath made to our fathers; yea, my soul delighteth in his grace, and in his justice, and power, and mercy in the great and eternal plan of deliverance from death.",2 Nephi 11:5,2 Ne. 11:5
3,68,1222,32015,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,6,And my soul delighteth in proving unto my people that save Christ should come all men must perish.,2 Nephi 11:6,2 Ne. 11:6
3,68,1222,32016,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,7,"For if there be no Christ there be no God; and if there be no God we are not, for there could have been no creation. But there is a God, and he is Christ, and he cometh in the fulness of his own time.",2 Nephi 11:7,2 Ne. 11:7
3,68,1222,32017,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,11,8,"And now I write some of the words of Isaiah, that whoso of my people shall see these words may lift up their hearts and rejoice for all men. Now these are the words, and ye may liken them unto you and unto all men.",2 Nephi 11:8,2 Ne. 11:8
3,68,1223,32018,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,1,"The word that Isaiah, the son of Amoz, saw concerning Judah and Jerusalem:",2 Nephi 12:1,2 Ne. 12:1
3,68,1223,32019,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,2,"And it shall come to pass in the last days, when the mountain of the Lord's house shall be established in the top of the mountains, and shall be exalted above the hills, and all nations shall flow unto it.",2 Nephi 12:2,2 Ne. 12:2
3,68,1223,32020,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,3,"And many people shall go and say, Come ye, and let us go up to the mountain of the Lord, to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths; for out of Zion shall go forth the law, and the word of the Lord from Jerusalem.",2 Nephi 12:3,2 Ne. 12:3
3,68,1223,32021,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,4,"And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plow-shares, and their spears into pruning-hooks--nation shall not lift up sword against nation, neither shall they learn war any more.",2 Nephi 12:4,2 Ne. 12:4
3,68,1223,32022,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,5,"O house of Jacob, come ye and let us walk in the light of the Lord; yea, come, for ye have all gone astray, every one to his wicked ways.",2 Nephi 12:5,2 Ne. 12:5
3,68,1223,32023,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,6,"Therefore, O Lord, thou hast forsaken thy people, the house of Jacob, because they be replenished from the east, and hearken unto soothsayers like the Philistines, and they please themselves in the children of strangers.",2 Nephi 12:6,2 Ne. 12:6
3,68,1223,32024,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,7,"Their land also is full of silver and gold, neither is there any end of their treasures; their land is also full of horses, neither is there any end of their chariots.",2 Nephi 12:7,2 Ne. 12:7
3,68,1223,32025,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,8,"Their land is also full of idols; they worship the work of their own hands, that which their own fingers have made.",2 Nephi 12:8,2 Ne. 12:8
3,68,1223,32026,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,9,"And the mean man boweth not down, and the great man humbleth himself not, therefore, forgive him not.",2 Nephi 12:9,2 Ne. 12:9
3,68,1223,32027,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,10,"O ye wicked ones, enter into the rock, and hide thee in the dust, for the fear of the Lord and the glory of his majesty shall smite thee.",2 Nephi 12:10,2 Ne. 12:10
3,68,1223,32028,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,11,"And it shall come to pass that the lofty looks of man shall be humbled, and the haughtiness of men shall be bowed down, and the Lord alone shall be exalted in that day.",2 Nephi 12:11,2 Ne. 12:11
3,68,1223,32029,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,12,"For the day of the Lord of Hosts soon cometh upon all nations, yea, upon every one; yea, upon the proud and lofty, and upon every one who is lifted up, and he shall be brought low.",2 Nephi 12:12,2 Ne. 12:12
3,68,1223,32030,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,13,"Yea, and the day of the Lord shall come upon all the cedars of Lebanon, for they are high and lifted up; and upon all the oaks of Bashan;",2 Nephi 12:13,2 Ne. 12:13
3,68,1223,32031,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,14,"And upon all the high mountains, and upon all the hills, and upon all the nations which are lifted up, and upon every people;",2 Nephi 12:14,2 Ne. 12:14
3,68,1223,32032,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,15,"And upon every high tower, and upon every fenced wall;",2 Nephi 12:15,2 Ne. 12:15
3,68,1223,32035,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,18,And the idols he shall utterly abolish.,2 Nephi 12:18,2 Ne. 12:18
3,68,1223,32037,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,20,"In that day a man shall cast his idols of silver, and his idols of gold, which he hath made for himself to worship, to the moles and to the bats;",2 Nephi 12:20,2 Ne. 12:20
3,68,1223,32038,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,21,"To go into the clefts of the rocks, and into the tops of the ragged rocks, for the fear of the Lord shall come upon them and the majesty of his glory shall smite them, when he ariseth to shake terribly the earth.",2 Nephi 12:21,2 Ne. 12:21
3,68,1223,32039,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,12,22,"Cease ye from man, whose breath is in his nostrils; for wherein is he to be accounted of?",2 Nephi 12:22,2 Ne. 12:22
3,68,1224,32040,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,1,"For behold, the Lord, the Lord of Hosts, doth take away from Jerusalem, and from Judah, the stay and the staff, the whole staff of bread, and the whole stay of water--",2 Nephi 13:1,2 Ne. 13:1
3,68,1224,32041,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,2,"The mighty man, and the man of war, the judge, and the prophet, and the prudent, and the ancient;",2 Nephi 13:2,2 Ne. 13:2
3,68,1224,32042,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,3,"The captain of fifty, and the honorable man, and the counselor, and the cunning artificer, and the eloquent orator.",2 Nephi 13:3,2 Ne. 13:3
3,68,1224,32043,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,4,"And I will give children unto them to be their princes, and babes shall rule over them.",2 Nephi 13:4,2 Ne. 13:4
3,68,1224,32044,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,5,"And the people shall be oppressed, every one by another, and every one by his neighbor; the child shall behave himself proudly against the ancient, and the base against the honorable.",2 Nephi 13:5,2 Ne. 13:5
3,68,1224,32046,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,7,"In that day shall he swear, saying: I will not be a healer; for in my house there is neither bread nor clothing; make me not a ruler of the people.",2 Nephi 13:7,2 Ne. 13:7
3,68,1224,32047,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,8,"For Jerusalem is ruined, and Judah is fallen, because their tongues and their doings have been against the Lord, to provoke the eyes of his glory.",2 Nephi 13:8,2 Ne. 13:8
3,68,1224,32048,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,9,"The show of their countenance doth witness against them, and doth declare their sin to be even as Sodom, and they cannot hide it. Wo unto their souls, for they have rewarded evil unto themselves!",2 Nephi 13:9,2 Ne. 13:9
3,68,1224,32049,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,10,Say unto the righteous that it is well with them; for they shall eat the fruit of their doings.,2 Nephi 13:10,2 Ne. 13:10
3,68,1224,32050,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,11,"Wo unto the wicked, for they shall perish; for the reward of their hands shall be upon them!",2 Nephi 13:11,2 Ne. 13:11
3,68,1224,32051,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,12,"And my people, children are their oppressors, and women rule over them. O my people, they who lead thee cause thee to err and destroy the way of thy paths.",2 Nephi 13:12,2 Ne. 13:12
3,68,1224,32052,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,13,"The Lord standeth up to plead, and standeth to judge the people.",2 Nephi 13:13,2 Ne. 13:13
3,68,1224,32053,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,14,The Lord will enter into judgment with the ancients of his people and the princes thereof; for ye have eaten up the vineyard and the spoil of the poor in your houses.,2 Nephi 13:14,2 Ne. 13:14
3,68,1224,32054,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,15,"What mean ye? Ye beat my people to pieces, and grind the faces of the poor, saith the Lord God of Hosts.",2 Nephi 13:15,2 Ne. 13:15
3,68,1224,32055,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,16,"Moreover, the Lord saith: Because the daughters of Zion are haughty, and walk with stretched-forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet--",2 Nephi 13:16,2 Ne. 13:16
3,68,1224,32056,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,17,"Therefore the Lord will smite with a scab the crown of the head of the daughters of Zion, and the Lord will discover their secret parts.",2 Nephi 13:17,2 Ne. 13:17
3,68,1224,32057,Book of Mormon,2 Nephi,The Book of Mormon,The Second Book of Nephi,Another Testament of Jesus Christ,,BoM,2 Ne.,bofm,2-ne,13,18,"In that day the Lord will take away the bravery of their tinkling ornaments, and cauls, and round tires like the moon;",2 Nephi 13:18,2 Ne. 13:18
